;10.00;33741;25;0003851;
;10.00;33744;24;0003851;
;10.00;33742;21;0003850;
;10.00;33739;27;0003850;
;10.00;33737;17;0003850;
;10.00;33739;25;0003850;
;10.00;33737;26;0003850;
;10.00;33741;24;0003850;
;10.00;33742;21;0003850;
;10.00;33757;30;0003850;
;10.00;33748;24;0003850;
;10.00;33745;22;0003850;
;10.00;33743;31;0003849;
;10.00;33738;24;0003849;
;10.00;33742;25;0003849;
;10.00;33743;24;0003849;
;10.00;33743;23;0003849;
;10.00;33743;23;0003849;
;10.00;33743;20;0003849;
;10.00;33742;23;0003849;
;10.00;33744;19;0003849;
;10.00;33744;26;0003849;
;10.00;33746;22;0003849;
;10.00;33746;33;0003849;
;10.00;33744;18;0003849;
;10.00;33743;25;0003849;
;10.00;33742;25;0003849;
;10.00;33742;19;0003849;
;10.00;33741;25;0003849;
;10.00;33741;24;0003849;
;10.00;33740;24;0003849;
;10.00;33738;24;0003848;
;10.00;33741;25;0003848;
;10.00;33740;28;0003848;
;10.00;33741;26;0003848;
;10.00;33742;24;0003848;
;10.00;33738;24;0003848;
;10.00;33741;24;0003848;
;10.00;33742;27;0003848;
;10.00;33740;25;0003848;
;10.00;33740;27;0003848;
;10.00;33738;24;0003848;
;10.00;33743;25;0003848;
;10.00;33738;24;0003848;
;10.00;33742;24;0003848;
;10.00;33743;26;0003848;
;10.00;33739;25;0003848;
;10.00;33743;19;0003848;
;10.00;33751;24;0003848;
;10.00;33745;22;0003848;
;10.00;33744;20;0003847;
;10.00;33743;25;0003847;
;10.00;33740;23;0003847;
;10.00;33740;22;0003847;
;10.00;33739;23;0003847;
;10.00;33735;23;0003847;
;10.00;33738;26;0003847;
;10.00;33739;26;0003847;
;10.00;33739;26;0003847;
;10.00;33738;25;0003847;
;10.00;33742;25;0003847;
;10.00;33745;23;0003847;
;10.00;33745;24;0003847;
;10.00;33747;24;0003847;
;10.00;33745;25;0003847;
;10.00;33747;22;0003847;
;10.00;33742;26;0003847;
;10.00;33742;26;0003847;
;10.00;33744;21;0003847;
;10.00;33742;24;0003847;
;10.00;33746;25;0003846;
;10.00;33747;23;0003846;
;10.00;33747;25;0003846;
;10.00;33746;28;0003846;
;10.00;33748;24;0003846;
;10.00;33746;24;0003846;
;10.00;33750;25;0003846;
;10.00;33751;21;0003846;
;10.00;33750;28;0003846;
;10.00;33751;26;0003846;
;10.00;33749;22;0003846;
;10.00;33748;25;0003846;
;10.00;33743;22;0003846;
;10.00;33747;23;0003846;
;10.00;33746;24;0003846;
;10.00;33747;25;0003846;
;10.00;33744;24;0003846;
;10.00;33747;25;0003846;
;10.00;33745;21;0003846;
;10.00;33748;24;0003846;
;10.00;33747;24;0003845;
;10.00;33751;24;0003845;
;10.00;33751;24;0003845;
;10.00;33750;25;0003845;
;10.00;33749;25;0003845;
;10.00;33750;18;0003845;
;10.00;33748;24;0003845;
;10.00;33746;27;0003845;
;10.00;33747;22;0003845;
;10.00;33750;28;0003845;
;10.00;33748;25;0003845;
;10.00;33752;20;0003845;
;10.00;33752;24;0003845;
;10.00;33751;20;0003845;
;10.00;33754;24;0003845;
;10.00;33751;24;0003845;
;10.00;33751;24;0003845;
;10.00;33749;24;0003845;
;10.00;33746;25;0003845;
;10.00;33746;22;0003845;
;10.00;33747;26;0003844;
;10.00;33748;24;0003844;
;10.00;33748;35;0003844;
;10.00;33748;24;0003844;
;10.00;33748;24;0003844;
;10.00;33748;18;0003844;
;10.00;33746;24;0003844;
;10.00;33748;24;0003844;
;10.00;33749;25;0003844;
;10.00;33753;21;0003844;
;10.00;33755;26;0003844;
;10.00;33750;23;0003844;
;10.00;33750;24;0003844;
