;10.00;33782;22;0003851;
;10.00;33779;21;0003851;
;10.00;33774;16;0003850;
;10.00;33774;26;0003850;
;10.00;33774;26;0003850;
;10.00;33776;22;0003850;
;10.00;33776;27;0003850;
;10.00;33778;23;0003850;
;10.00;33779;24;0003850;
;10.00;33786;24;0003850;
;10.00;33784;22;0003850;
;10.00;33779;18;0003849;
;10.00;33779;24;0003849;
;10.00;33779;17;0003849;
;10.00;33777;22;0003849;
;10.00;33775;23;0003849;
;10.00;33778;23;0003849;
;10.00;33777;24;0003849;
;10.00;33775;24;0003849;
;10.00;33775;24;0003849;
;10.00;33776;29;0003849;
;10.00;33774;33;0003849;
;10.00;33776;19;0003849;
;10.00;33775;25;0003849;
;10.00;33776;30;0003849;
;10.00;33775;24;0003849;
;10.00;33774;24;0003849;
;10.00;33775;27;0003849;
;10.00;33772;24;0003849;
;10.00;33771;17;0003849;
;10.00;33773;25;0003849;
;10.00;33774;23;0003848;
;10.00;33771;22;0003848;
;10.00;33771;21;0003848;
;10.00;33771;24;0003848;
;10.00;33776;24;0003848;
;10.00;33776;24;0003848;
;10.00;33778;26;0003848;
;10.00;33778;23;0003848;
;10.00;33776;24;0003848;
;10.00;33773;23;0003848;
;10.00;33773;25;0003848;
;10.00;33774;24;0003848;
;10.00;33773;25;0003848;
;10.00;33773;25;0003848;
;10.00;33773;24;0003848;
;10.00;33773;25;0003848;
;10.00;33773;24;0003848;
;10.00;33775;24;0003848;
;10.00;33776;25;0003848;
;10.00;33778;27;0003848;
;10.00;33775;24;0003847;
;10.00;33775;24;0003847;
;10.00;33772;23;0003847;
;10.00;33773;25;0003847;
;10.00;33770;24;0003847;
;10.00;33768;24;0003847;
;10.00;33771;24;0003847;
;10.00;33774;24;0003847;
;10.00;33775;24;0003847;
;10.00;33776;24;0003847;
;10.00;33776;24;0003847;
;10.00;33774;21;0003847;
;10.00;33775;21;0003847;
;10.00;33773;28;0003847;
;10.00;33774;27;0003847;
;10.00;33771;22;0003847;
;10.00;33772;27;0003847;
;10.00;33771;25;0003847;
;10.00;33769;20;0003847;
;10.00;33771;19;0003847;
;10.00;33771;25;0003846;
;10.00;33775;25;0003846;
;10.00;33775;23;0003846;
;10.00;33773;24;0003846;
;10.00;33774;24;0003846;
;10.00;33773;24;0003846;
;10.00;33774;28;0003846;
;10.00;33779;24;0003846;
;10.00;33778;24;0003846;
;10.00;33776;24;0003846;
;10.00;33774;24;0003846;
;10.00;33775;24;0003846;
;10.00;33770;24;0003846;
;10.00;33772;23;0003846;
;10.00;33772;27;0003846;
;10.00;33769;21;0003846;
;10.00;33770;25;0003846;
;10.00;33767;23;0003846;
;10.00;33768;24;0003846;
;10.00;33770;21;0003846;
;10.00;33770;25;0003845;
;10.00;33775;24;0003845;
;10.00;33773;24;0003845;
;10.00;33772;32;0003845;
;10.00;33768;43;0003845;
;10.00;33770;25;0003845;
;10.00;33764;24;0003845;
;10.00;33764;23;0003845;
;10.00;33765;22;0003845;
;10.00;33764;25;0003845;
;10.00;33763;23;0003845;
;10.00;33763;23;0003845;
;10.00;33764;24;0003845;
;10.00;33771;35;0003845;
;10.00;33762;22;0003845;
;10.00;33764;23;0003845;
;10.00;33762;25;0003845;
;10.00;33759;21;0003845;
;10.00;33757;24;0003845;
;10.00;33755;23;0003845;
;10.00;33758;25;0003844;
;10.00;33755;23;0003844;
;10.00;33756;25;0003844;
;10.00;33756;24;0003844;
;10.00;33759;23;0003844;
;10.00;33758;22;0003844;
;10.00;33761;26;0003844;
;10.00;33757;19;0003844;
;10.00;33762;25;0003844;
;10.00;33763;24;0003844;
;10.00;33762;32;0003844;
;10.00;33761;24;0003844;
;10.00;33761;22;0003844;
;10.00;33758;22;0003844;
;10.00;33761;24;0003844;
;10.00;33764;27;0003844;
;10.00;33768;25;0003844;
;10.00;33767;24;0003844;
;10.00;33760;25;0003844;
;10.00;33763;25;0003843;
;10.00;33761;24;0003843;
;10.00;33762;25;0003843;
;10.00;33763;17;0003843;
;10.00;33763;34;0003843;
;10.00;33766;23;0003843;
;10.00;33765;24;0003843;
;10.00;33763;22;0003843;
;10.00;33762;24;0003843;
;10.00;33763;23;0003843;
;10.00;33760;24;0003843;
;10.00;33760;20;0003843;
;10.00;33759;23;0003843;
;10.00;33758;24;0003843;
;10.00;33756;30;0003843;
;10.00;33761;19;0003843;
;10.00;33762;26;0003843;
;10.00;33760;27;0003843;
;10.00;33759;24;0003843;
;10.00;33761;25;0003842;
;10.00;33759;18;0003842;
;10.00;33754;25;0003842;
;10.00;33759;24;0003842;
;10.00;33761;32;0003842;
;10.00;33756;24;0003842;
;10.00;33759;24;0003842;
;10.00;33758;26;0003842;
;10.00;33755;20;0003842;
;10.00;33758;22;0003842;
;10.00;33762;27;0003842;
;10.00;33762;25;0003842;
;10.00;33759;22;0003842;
;10.00;33760;22;0003842;
;10.00;33754;23;0003842;
;10.00;33753;20;0003842;
;10.00;33753;28;0003842;
;10.00;33751;25;0003842;
;10.00;33752;24;0003841;
;10.00;33754;25;0003841;
;10.00;33756;25;0003841;
;10.00;33754;24;0003841;
;10.00;33756;23;0003841;
;10.00;33757;25;0003841;
;10.00;33759;18;0003841;
;10.00;33756;37;0003841;
;10.00;33751;23;0003841;
;10.00;33750;25;0003841;
;10.00;33749;18;0003841;
;10.00;33749;24;0003841;
;10.00;33748;24;0003841;
;10.00;33752;27;0003841;
;10.00;33750;24;0003841;
;10.00;33752;25;0003840;
;10.00;33751;24;0003840;
;10.00;33753;22;0003840;
;10.00;33752;29;0003840;
;10.00;33752;24;0003840;
;10.00;33753;19;0003840;
;10.00;33752;22;0003840;
;10.00;33752;18;0003840;
;10.00;33752;27;0003840;
;10.00;33747;25;0003840;
;10.00;33750;23;0003840;
;10.00;33752;26;0003840;
;10.00;33753;31;0003839;
;10.00;33754;23;0003839;
;10.00;33751;22;0003839;
;10.00;33760;22;0003839;
;10.00;33761;24;0003839;
;10.00;33768;23;0003839;
;10.00;33763;24;0003839;
;10.00;33764;25;0003839;
;10.00;33762;24;0003839;
;10.00;33765;24;0003839;
;10.00;33762;25;0003839;
;10.00;33763;23;0003839;
;10.00;33766;24;0003839;
;10.00;33766;25;0003839;
;10.00;33771;25;0003839;
;10.00;33774;28;0003839;
;10.00;33782;25;0003839;
;10.00;33777;22;0003839;
;10.00;33776;24;0003839;
;10.00;33774;24;0003838;
;10.00;33772;21;0003838;
;10.00;33769;27;0003838;
;10.00;33765;24;0003838;
;10.00;33763;23;0003838;
;10.00;33759;26;0003838;
;10.00;33761;23;0003838;
;10.00;33759;30;0003838;
;10.00;33764;28;0003838;
;10.00;33763;24;0003838;
;10.00;33760;25;0003838;
;10.00;33761;24;0003838;
;10.00;33763;21;0003838;
;10.00;33760;25;0003838;
;10.00;33756;23;0003838;
;10.00;33755;18;0003838;
;10.00;33755;23;0003838;
;10.00;33753;21;0003838;
;10.00;33752;24;0003838;
;10.00;33753;23;0003837;
;10.00;33748;23;0003837;
;10.00;33748;26;0003837;
;10.00;33749;22;0003837;
;10.00;33749;20;0003837;
;10.00;33751;24;0003837;
;10.00;33751;24;0003837;
;10.00;33750;23;0003837;
;10.00;33747;22;0003837;
;10.00;33747;23;0003837;
;10.00;33746;23;0003837;
;10.00;33745;24;0003837;
;10.00;33745;18;0003837;
;10.00;33745;25;0003837;
;10.00;33744;24;0003837;
;10.00;33745;20;0003837;
;10.00;33748;19;0003837;
;10.00;33747;24;0003837;
;10.00;33745;22;0003837;
;10.00;33747;24;0003836;
;10.00;33749;24;0003836;
;10.00;33750;25;0003836;
;10.00;33746;26;0003836;
;10.00;33747;22;0003836;
;10.00;33744;24;0003836;
;10.00;33744;18;0003836;
;10.00;33742;25;0003836;
;10.00;33743;25;0003836;
;10.00;33742;18;0003836;
;10.00;33743;23;0003836;
;10.00;33747;25;0003836;
;10.00;33747;19;0003836;
;10.00;33744;24;0003836;
;10.00;33750;22;0003836;
;10.00;33750;27;0003836;
;10.00;33747;25;0003836;
;10.00;33747;22;0003836;
;10.00;33740;24;0003836;
;10.00;33741;24;0003835;
;10.00;33741;20;0003835;
;10.00;33739;19;0003835;
;10.00;33742;24;0003835;
;10.00;33744;23;0003835;
;10.00;33744;22;0003835;
;10.00;33744;22;0003835;
;10.00;33740;31;0003835;
;10.00;33741;24;0003835;
;10.00;33743;37;0003835;
;10.00;33743;28;0003835;
;10.00;33743;21;0003835;
;10.00;33741;25;0003835;
;10.00;33740;23;0003835;
;10.00;33741;24;0003835;
